author,text,date,likes,video_title
@bayulegianis1995,"Rilis 17 , bulan 12 awal atau tahun saat ya meminang 15 biasa 128 blu trus pakai smaapi rusak baru up lsgi kwkwkw gitu sja selgi apple store belum ada",2025-10-10T01:15:55Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@bayulegianis1995,Senang y diriku tinggal di malyasia udah ada apple store harga pun 15 jt kwkwkw,2025-10-10T01:04:16Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@ANJAY_MABAR16,"Ga dulu deh, biarin para tengkulak sepi pembeli 😂",2025-10-10T01:03:07Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@fakyu-ld9fy,Ipon ya? bagusan Huawei sih,2025-10-10T01:02:43Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@rosyidankayan5066,ini dia saatnya saya ambil lagi uang tabungan yang disimpen ibu saya tiap lebaran selama 30 tahun ini 🤑,2025-10-10T00:59:30Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@timosan5393,Kalau punya duit dan pingin punya ya beli aja...,2025-10-10T00:57:56Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@inawashayo9755,Untung jackpot 100 juta dari Crypto Airdrop. Auto Buy sih nggak usah musingin harga 😊😊😊,2025-10-10T00:54:39Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@Littleant1409,pajak yang tidak dirasakan masyarakat..,2025-10-10T00:51:03Z,1,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@anditawahyupratama5723,"Bang, kayaknya oke juga kalo semisal pas bikin video review gini take videonya pake hp yg mau di review. Misal pas tahun ini lu review iphone 17 pro & take video nya pake 17 pro juga ✌️",2025-10-10T00:48:05Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@muhammadlazuardianfauzy9507,"Semoga Apple store ada di Indonesia biar regional price, harusnya harganya 13,499,000 rupiah kalau regional price",2025-10-10T00:40:08Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@edysnts,bikin baret rekening bang 🤣,2025-10-10T00:37:58Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@andeexue,Beli di Malaysia saja,2025-10-10T00:32:27Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@sonicandre2061,"kok cepeet, apa gara2 ada yang press conference kemarin udah bawa 17 pro kali ya wkwk",2025-10-10T00:32:22Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@D2PETIR,"Iphone 14 pro 256gb, 3 tahun lalu cuma 23jt, sekarang Iphone 17 pro 256gb udah 25.749.000. Kenaikan kurang lebih 11%

Teknologi makin maju, tapi elektronik makin mahal? BUKAN

Rupiahnya yang melemah dan kenaikan ppn dalam 3 tahun terakhir",2025-10-10T00:22:31Z,1,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@taufiqtri,"tunggu aja sebulan, tar paling turun",2025-10-10T00:17:30Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@aditanjung594,Negara dgn UMR terendah tapi menjual Iphone dgn harga tertinggi. Memang lawak2 negara konoha,2025-10-10T00:00:57Z,8,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@bimodewantono,Tabungan masih terkumpul 44 rebu,2025-10-09T23:37:39Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@buaya111,"masi lebih murah beli di luar, walau kena bea cukai",2025-10-09T23:30:00Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@FeldyArdiansyah-j3k7r,Masi bertahan dengan 15pro 1Tb di gempuran 17&17pro😂 liat harganya motor dapar 2 itu awikwok,2025-10-09T23:27:51Z,1,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@yhahaa.97,Nonton itechlife pake vivo X200Pro 🤤🙌,2025-10-09T23:15:57Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@DailyDoseofGaming77,Uang 40juta ya mending pc gaming lah cari iphone model lama masih jos😅,2025-10-09T23:13:57Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@antonilee5868,"Selisih 4,7 juta nambah dikitttt lagi udah dapat hp 512 gb.",2025-10-09T23:12:31Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@Fitawhidan_Nashuha,"Ebused. Istri gue beli 17 non-pro 13-14an di jepun. (Kami stay di jepang, jadi ga mikir soal imei cukai dll untuk beberapa tahun ke depan)",2025-10-09T22:46:24Z,1,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@eigoyogie4199,"Jujur aja bang, jawab dengan hati nurani...

Iphone 17 warna orange itu bagus atau kagak menurut lu bang? 😂",2025-10-09T21:49:05Z,1,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@bimanovakh,Gue nunggu iphone versi carbon aja 😂😂😂😂,2025-10-09T21:00:24Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@ChoGanteng-o8k,mau aja di akali sama poco 17 pro bg 😂,2025-10-09T19:31:32Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@animeholic777,44 juta apa gak mending geser beli MacBook Pro aja bang wkwkwkwk dah dpt M4 Pro,2025-10-09T18:34:19Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@idhalwasit,Pdahal pajak nya berkurang tp harga naik,2025-10-09T18:29:13Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@pegasis1112,"Nhapain ributin harga, kan beli sekuat kantong loe, kalo kaga mampu ya kaga usah beli",2025-10-09T18:22:51Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@aeda7839,saatnya membeli 16 pro mirip dengan 17 base model 😂,2025-10-09T18:22:44Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@arsyadaneta,"GK AKAN BISA APPLE BUAT DI INDONESIA, RESELLER PASTI MENOLAK",2025-10-09T18:21:53Z,1,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@lagupendekenak,"Udah PO 17 pro max orange, dikirim tanggal 17 semoga tidak ada kendala ❤",2025-10-09T18:09:30Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@Janggg13,"jadi warga yang bijak aja sekarang, ga make iphone ga mati juga, daripada sedekah 6juta ke ER4JAYA, mending investasi 🙌🏻",2025-10-09T18:02:49Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@haseofans,Mending kalo service center apple indo bagus kek di luar... lah ini aja ampas bgt,2025-10-09T17:59:12Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@ShiNoKageJacob,Sayang udah gk pake titanium.mlh pke aluminium wajib casing,2025-10-09T17:38:14Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@anwarnurjali7506,"Selama setahun klo bisa jangan pada beli deh, biar mikir apple nya",2025-10-09T17:16:34Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@GhufronAST,Bang serebu'y buat puter balik ngasih pak ogah 😑,2025-10-09T17:07:10Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@sulistiono2256,"Satu kata ""gila""",2025-10-09T16:57:44Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@Abukill,"Gk usah beli dlu, nntik tron dia gtu pnjualan kurang, kmhalan x perasaan utk hp yg cma gk trllu wow, bnyak laen mkin keren mcam samsung yg Ai nya the best",2025-10-09T16:43:41Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@NegaraApi-k4g,"Aku sih mending ip 16 pro aja desain gak kaya sebelah, ciri khasnya ip punya, terus bahannya juga titanium , ini sih sama kaya besmodel nya ya 😅",2025-10-09T16:38:00Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@faraznurmutaqin3725,Gw lebih ke fokus sama rambut lu bang 😅,2025-10-09T16:35:36Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@mas_undru4414,Ngpain pusing mkirin harga.. bkannya user iphone pada kaya2 ya😭🤣,2025-10-09T16:33:37Z,2,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@breakdown5127,wkwkwk harga mobil seken,2025-10-09T16:25:51Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@RizkyantoAditya,"Iphone AIR tuh harganya ga kesana kemari sih. Naik dikit dapet Iphone Pro, turun dikit dapet yg base model wkwkwkw",2025-10-09T16:24:43Z,1,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@idyudhaperdana8956,Saat ke Apple Store di KL bulan lalu saja gak bisa langsung beli karena stock tidak ready… kaget juga sih banyak pengunjungnya cakap Melayu logat Indonesia…,2025-10-09T16:14:44Z,1,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@okangraphy9068,Doakan aja gak laku🤣🤣,2025-10-09T16:03:41Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@okangraphy9068,"Kok makin lama makin mahal bjir, semoga gak laku ya🤣🤣🤣",2025-10-09T16:01:12Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@adityaprayoga7783,mending 16 pro gak si :v,2025-10-09T15:57:09Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@hadinata7753,Lho katanya brg us msuk indo 0% tarif? Kok msh mahal 😢,2025-10-09T15:55:53Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@TabXiomi-f4x,Lu kaya bang udah beli😂,2025-10-09T15:33:40Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@AH-mu2or,Team cuma nyimak saja yg dipakai masih seri 13 😅😅😅,2025-10-09T15:33:03Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@dimasyolanda9256,Apple tv 4k gaada release yang baru ya?,2025-10-09T15:31:01Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@Ybstory1,"Udah paling bener rilisnya telat aja kya 16 series , jadi hargany turun banyak 😂",2025-10-09T15:23:57Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@kunugra,"njir Iphone air harganya ternyata lebih mahal dari 17 standar.
gw kira bakal jadi versi murah meriah kayak XR dulu 
ga worth it sama sekali dih",2025-10-09T15:18:56Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@faqihmirza666,"SEBUAH FENOMENA UNIK DIDUNIA ELEKTRONIK.
HARGA PALING OVERATED SEPANJANG SEJARAH PER ELEKTRONIKAN.",2025-10-09T15:10:03Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@faqihmirza666,"Dengan 16 series masih sama kok. Jadi skip buat 5 tahun kedepan.
16 dengan 17 ditanding masih sama aja.",2025-10-09T15:07:56Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@mohamadnurkholis4064,Sabar bang wkwkwkw,2025-10-09T15:01:20Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@rubenpinnata4626,Ganti battery aja susah bang. Disuruh bayar didepan hp disita 3 hari!,2025-10-09T14:59:36Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@reza.f.n,"Fix, Gak Masuk Akal !!! Mending datang ke Ibox / Digimap, lihat lihat barangnya, nyoba nyoba dan pegang pegang hpnya, habis itu pulang.",2025-10-09T14:55:42Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@sell1778,koreksi dikit penulisan Rp itu tidak pakai titik karena itu simbol bukan singkatan,2025-10-09T14:53:25Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@alifrian5877,Selamat menikmati gengsi😂😂😂,2025-10-09T14:38:43Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@_mohsaad,"Jangan beli dulu, nunggu bulan dua",2025-10-09T14:32:35Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@juju.6,TARIF 0% NYA MANA YA? WKWK,2025-10-09T14:29:12Z,2,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@PingkiJuriah,Fix iphone 17 pro series kayak iphone series lite 😅,2025-10-09T14:28:58Z,1,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@KristianPurba-xq9wz,Murah. Daripada bikin sendiri😂😂,2025-10-09T14:16:51Z,1,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@pramapratyaksa9789,Kalau masih laku Base model 20 juta ga masalah 😂😂,2025-10-09T14:00:08Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@KayshillaIvanka2,"Mau iPhone 17? Mulai dari 𝐏𝐀𝐑𝐊𝐈𝐓𝟒𝐃 dulu biar dompet makin tebal! Main seru, menang cepat, hoki gak ada habisnya!",2025-10-09T13:59:07Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@Muhamadsyukursh,Iphone 17 yg br dpt mtr baru guys,2025-10-09T13:39:13Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@H-LI79,ginjal bergetar-getar,2025-10-09T13:38:35Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@dafihale7139,"Kaget cepet banget resmi di indo. Lebih kaget liat harganya. In this economy, ga dulu lah",2025-10-09T13:36:55Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@dawndown4767,"Mana review Mac os tahoe nya bg, mac mini gua nungguin nih, iPhone mulu dah yg di bahas",2025-10-09T13:30:44Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@aktriswibowo6101,"Bang, mending rambut loe hitam kaya gini deh, lebih fresh diliatnya.",2025-10-09T13:25:07Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@ariekamehame5030,Apple kon..,2025-10-09T13:11:27Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@jimy521,Boti2 dan para LC bkal lbih giat lagi kerja ni buat meminang hp ini,2025-10-09T13:10:48Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@tungtungsahur2025-brainroot,"Market nya bukan orang2 atas, tapi orang2 idiot",2025-10-09T13:06:59Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@kadegagung,mending iPhone 15 bang,2025-10-09T13:01:28Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@maryamjalanjalan5451,Kaga ngotak dah,2025-10-09T13:00:19Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@riqobdanufansyuri3261,"Hargany ga worth it, knapa? Desainny lbih jelek dr ip16 pro, hargany lbih mahal, upgrade minim, setelah di unboxing klo djual lg hargany lngsung drop 5-8 jt 😂",2025-10-09T12:50:09Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@andikapratama9475,"Hahaha harga mahal buat hp AI ampas dan bahan dipangkas dari titanium ke alumunium. Lalu model rumah kamera niru hp murah poco. Jelas ini hp terlalu mahal sekali. Harga segitu buat hp ampas, yg beli bodoh mau saja kenapa tidak sekalian harga diatas 50 juta beli hp ampas. 😂",2025-10-09T12:39:13Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@novanhandayana93,"Kalau Xiaomi 17 pro Series masuk indo , ini iPhone 17 jamin pasti turun harga",2025-10-09T12:26:06Z,3,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@thebogy007,Mending bwt umroh :(,2025-10-09T12:11:01Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@dennisaldi,"maaf bang, indrasuryaa yang di toko ijo itu beneran abang kan? hanya takut kegocek aja bang  
saya pgn itu case nya",2025-10-09T12:04:53Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@MelvinNivlem,Harga segitu bisa dapet Xiaomi 17 Pro/Max 2 unit yg dari segi design lebih cakep 😂,2025-10-09T12:04:18Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@Pamungkasgautama,"Nah gini dong bang ,. Mandi ,... 😊",2025-10-09T12:04:00Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@radenanjarwening3777,HAYO LEBIH PILIH HP IPHONK ATAU NMAX YA? 😂😂😂😂,2025-10-09T11:58:40Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@ahmadfanani3708,🤭,2025-10-09T11:56:47Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@AdinDinadin-tq4zr,Ayoo rakyat indo khususnya yg mmpuh bli IP 17 hrs kompak jngn PD beli dlu tunggu 2 sampai 3 bulan beli .kasih paha IP biar tdak sesuka hti jual IP dgn hrga yg tinggi,2025-10-09T11:53:48Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@FajarTiansyah,Mending beli sapi bsa beranak 5:31,2025-10-09T11:52:40Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@carokoresipanditya3926,Iphone mah cepet turunnya. Tungguin ajah januari,2025-10-09T11:52:34Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@bangunprasetyo438,iPhone air mahal buet bjirrr coba kalo 2 lens sih ok,2025-10-09T11:52:14Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@FajarTiansyah,2:32 jgn salahkan om tim...pemerintaham emg ga ogah2n karrna bnyk pemain apalagi di mafia cukai,2025-10-09T11:50:25Z,2,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@meowtron60,"Anjay extra 256 gb aja nambah 4,5jt xiaomi extra 512gb aja nambah 1jt🤣😂gilak gilak",2025-10-09T11:48:58Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@radenanjarwening3777,orang pada beli iphone katanya data nya aman?? helooo.. data anda gak aman juga krn tetap bisa diakses mamarika..,2025-10-09T11:47:21Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@bejoaja4888,Katanya harganya bakalan turun? 😂😂😂😂😂,2025-10-09T11:46:24Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@yasserabdullah2748,$799 masuk indo jadi 17.250 maruk bener,2025-10-09T11:34:20Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@gajahnungging7036,😂 masih murah yang pro max yang 2 T nyah tolong lah naikin 😂😂😂😂😂😂,2025-10-09T11:32:29Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@David-gu3wt,"Hal wajar kalau Donald Trump ngasih tarif lebih ke Indonesia, produk asal mereka di pajakin gila2an disini wkwkwk yg untung segelintir orang",2025-10-09T11:29:25Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@DavidCandraBabega,Daah laah Beli XIAOMI aje 😅,2025-10-09T11:27:47Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@papito_gamings,"harusnya cm 14 jt lah klo us dollarnya 17 rb, lah ini 17 jt😅 geloo pajaknya",2025-10-09T11:26:20Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@netijennamidub,"jangan dibeli langsung, nunggu 6 bulan dulu atau setidaknya sampe turun",2025-10-09T11:25:50Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@pergiilamaa,cerita rakyat yee 😂😂😂,2025-10-09T11:18:55Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@rianfaisal2158,Produk amrik masuk pajak 0% ga ngaruh 😂,2025-10-09T11:18:31Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@shemphakerrumbay,"Auto TOLOL kalau cuman untuk gagah2an mendingan Xiaomi 17 Pro Max, lebih berkelas….",2025-10-09T11:13:36Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@ricoganteng6409,bang boleh dihitung berapa harga kalo Hand carry dari Negara lain dan beli di Indonesia,2025-10-09T11:13:06Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@doditzkychannel,"44juta... kerasin bang,,,, yg kenceng,,, wkwk",2025-10-09T11:12:50Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@Yagamiofficial01,Saya kaum mendang mending.. jadi saya mending beli motor crf... 😂😂😂,2025-10-09T11:11:50Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@Dwi_Angga,Distributor cari duit untuk balik modal suap oknum pejabat yg sudah mempersulit apple store di dirikan,2025-10-09T11:10:44Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@Deshan199,minimal mandi dongo,2025-10-09T11:02:07Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@edysaputra1615,"Cuan lagi,",2025-10-09T10:59:46Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@ifanpremium,6:01 😂😂😂,2025-10-09T10:52:17Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@tonnysutanto,Harga tidak bersahabat😂😂😂,2025-10-09T10:45:37Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@azam0ilham,Jangan dibeli biar harganya terjun bebas,2025-10-09T10:32:34Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@wowokgg7280,6:00 😂😂😂😂murah kok 44 juta 😂😂😂,2025-10-09T10:30:54Z,1,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@damonputra_albarn,ganti casing aja lah..,2025-10-09T10:23:53Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@Khoyr,2 minggu lalu pas ke Jepun harga iPhone 17 Pro Rp.20.500jt. Tau gtu mending beli disana 😢,2025-10-09T10:23:07Z,2,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@Angkaramurka23,"Gilaaaa hp mahal mahal amat cuy 
Ai nya jelek kamera nya masih kalah sama android 😂
Menang gengsi doang😂",2025-10-09T10:22:35Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@freakklick413,Ga usah di beli . Ga bagus bagus amat. 😂,2025-10-09T10:22:29Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@intizamkhozimalmanar6130,"MANA MUNGKIN APPLE STORE BUKA DI INDO , ERAJAYA GROUP🤑🤑🤑🤑🤑🤑🤑🤑🤑",2025-10-09T10:17:46Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@acapzk1230,Mahal nya harga di indonesia 😅 di malaysia murah aja kok,2025-10-09T10:14:12Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@jerukkeras,overprice sih,2025-10-09T10:13:33Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@ronysyahputra8827,iPhone jualan storage gak ngotak.yg jelas si  Ipin ini bukan untuk kaum rakyat jelata.yg punya uang ta ber seri dipersilahkan donasi kan ke  si Ipin dengan imbalan handphone yg fungsi gak jauh beda sama  si andro,2025-10-09T10:08:59Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@VicoSoekarno,Lama2 nglunjak neh pelll epelll 😂😂😂,2025-10-09T09:55:51Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@DaniDani-lj6xi,"Kalo berani jangan beli iphone se indonesia, sampe ad apple authorised di indo. Tapiiiiii ga mgkin kyknya, wkwk.",2025-10-09T09:55:13Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@PetapaSakti-609,Harga.e murah meriah pak lek,2025-10-09T09:53:38Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@greentea6969,Gila naek banyak pro max ny dr 16 dlu 3 jt naek ga usa lah ga worth it,2025-10-09T09:48:34Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@Jancukers666,Ada slot cardnya atau cuma esim aja?,2025-10-09T09:43:34Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@Nasmanlevin,Sekarang waktunya menunggu harga 15 pro max turun,2025-10-09T09:40:56Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
@bluetooh-h5w,haga elit teknologi pelit pret😂,2025-10-09T09:38:29Z,0,Resmi Indonesia! iPhone 17 &amp; 17 Pro Harganya KACAU?! 
